date,y
GMW000000036253001,437882.9440801618
GMW000000036254001,437922.0436216318
GMW000000036255001,438182.6448863551
GMW000000036256001,437965.1439432812
GMW000000036257001,438024.9427873174
GMW000000036258001,437991.2458010694
GMW000000036259001,438017.0452730848
GMW000000036260001,437280.95055808726
GMW000000036261001,437420.3490739799
GMW000000036262001,437255.85112112685
GMW000000036263001,437330.2495159119
GMW000000036264001,436225.85684465483
GMW000000036265001,437769.9469177273
GMW000000036266001,437099.95137754426
GMW000000036267001,438445.0431333566
GMW000000036268001,437231.4497845933
GMW000000036269001,436970.5523112754
GMW000000036270001,436107.555915349
GMW000000036271001,437010.852163573
GMW000000036272001,436918.2520037705
GMW000000036273001,436297.2555475284
GMW000000036274001,437110.6506587088
GMW000000036275001,436155.65641579585
GMW000000036276001,438495.7432136519
GMW000000036277001,437034.252536949
GMW000000036278001,438723.3416088173
GMW000000036441001,442281.0173728508
GMW000000036442001,441691.2134074056
GMW000000036443001,441794.3821991888
GMW000000036444001,442889.518748484
GMW000000036445001,442134.11423716677
GMW000000036446001,442310.7137156625
GMW000000036447001,437461.3981049828
GMW000000036448001,437466.5937241072
GMW000000036449001,438020.8991504185
GMW000000036450001,438191.4956353039
GMW000000036451001,439222.7014615339
GMW000000036452001,434170.2792815902
GMW000000036453001,434010.1754167794
GMW000000036454001,442697.22089306853
GMW000000036455001,434383.579605584
GMW000000036456001,434843.5736353435
GMW000000036457001,434620.2802633233
GMW000000036458001,434158.175636425
GMW000000036459001,439734.83276521636
GMW000000036460001,442840.0181097851
GMW000000036461001,434752.97743575426
GMW000000036462001,442143.2151246358
GMW000000036463001,432409.4877043477
GMW000000036464001,432462.48743552156
GMW000000036465001,433536.49237196305
GMW000000036466001,432439.7880559437
GMW000000036467001,436753.1091822704
GMW000000036468001,434525.9015854102
GMW000000036469001,438894.20755422564
GMW000000036470001,437493.30344752583
GMW000000036471001,435105.829219007
GMW000000036472001,435099.68843042775
GMW000000036473001,435038.99175636086
GMW000000036474001,435184.7903452747
GMW000000036475001,435203.93728643237
GMW000000036476001,435061.0921446929
GMW000000036477001,435204.88788737956
GMW000000036478001,435011.88939567236
GMW000000036479001,434162.58910455875
GMW000000036480001,442312.5257768578
GMW000000036481001,442435.52550637827
GMW000000036482001,435720.9309409245
GMW000000036483001,442716.82502092334
GMW000000036484001,441269.82753963454
GMW000000036485001,441598.77532659675
GMW000000036486001,440773.9220346982
GMW000000036487001,440541.8223734706
GMW000000036488001,433114.7969288902
GMW000000036489001,435844.715158156
GMW000000036490001,442455.82544003567
GMW000000036491001,436162.7156547454
GMW000000036492001,436577.1150820568
GMW000000036493001,440499.82338602206
GMW000000036494001,441769.62577401986
GMW000000036495001,440767.224269295
GMW000000036496001,437245.13012263324
GMW000000036497001,436327.02944940515
GMW000000036498001,440454.9230784205
GMW000000036499001,440426.3230815778
GMW000000036500001,439052.6395255136
GMW000000036501001,436686.75358583964
GMW000000036502001,434562.25315144495
GMW000000036503001,439231.6382662892
GMW000000036504001,438127.6322704601
GMW000000036505001,435922.4349240477
GMW000000036506001,434449.13542424154
GMW000000036507001,437349.25119376765
GMW000000036508001,435628.9327275581
GMW000000036509001,440483.93082146836
GMW000000036510001,436242.3448167889
GMW000000036511001,442070.12606558064
GMW000000036512001,441594.02726480784
GMW000000036513001,436624.1671310257
GMW000000036514001,436623.9776396354
GMW000000036515001,435104.5460315387
GMW000000036516001,440674.82991008007
GMW000000036517001,438504.2420474215
GMW000000036518001,434985.8474720947
GMW000000036519001,442278.52433474833
GMW000000036520001,436090.65639657143
GMW000000036521001,435314.0584259879
GMW000000036522001,436111.9564837375
GMW000000036523001,436347.35403449065
GMW000000036524001,436174.3561643801
GMW000000036525001,436317.3557077491
GMW000000036526001,436297.65600278944
GMW000000036527001,436504.4541840919
GMW000000036528001,436363.954421103
GMW000000036529001,436595.9536126074
GMW000000036530001,436447.2552099978
GMW000000036531001,436533.7543698305
GMW000000036532001,436597.4520511404
GMW000000036533001,436792.852694356
GMW000000036534001,436620.85291450203
GMW000000036535001,436651.85268325004
GMW000000036536001,435664.0586538582
GMW000000036537001,435767.2553927773
GMW000000036538001,436838.6530019096
GMW000000036539001,436050.4546605063
GMW000000036540001,439364.3371293804
GMW000000036541001,439841.43237685907
GMW000000036542001,439357.53696486435
GMW000000036543001,438671.54236255545
GMW000000036544001,438994.1400375853
GMW000000036545001,438975.1386321122
GMW000000036546001,438718.5420426957
GMW000000036547001,436903.74317068385
GMW000000036548001,439095.1393920577
GMW000000036549001,438331.0436256045
GMW000000036550001,435859.05549151154
GMW000000036551001,435913.45641330566
GMW000000036552001,440192.1307023545
GMW000000036553001,439861.73304491903
GMW000000036554001,435969.95696182764
GMW000000036555001,432456.6135719722
GMW000000036556001,439410.8357868998
GMW000000036557001,439585.93438421964
GMW000000036558001,439397.43624831067
GMW000000036559001,439988.53157443553
GMW000000036560001,436333.2560877235
GMW000000036561001,436282.35596613726
GMW000000036562001,436334.85650852154
GMW000000036563001,436359.15580398415
GMW000000036564001,436594.05459819094
GMW000000036565001,436749.95433522726
GMW000000036566001,436304.55634230893
GMW000000036567001,436507.255465598
GMW000000036568001,436375.25597793364
GMW000000036569001,437193.85198512394
GMW000000036570001,437283.9506408549
GMW000000036571001,437055.88231529115
GMW000000036572001,437024.4530376368
GMW000000036573001,436961.95332840283
GMW000000036574001,436911.4534315661
GMW000000036575001,436908.35283371527
GMW000000036576001,436964.95328033535
GMW000000036577001,436362.17575847835
GMW000000036578001,436636.4543311214
GMW000000036579001,436597.1555098832
GMW000000036580001,439761.93334118277
GMW000000036581001,439883.33163639804
GMW000000036582001,439837.332929973
GMW000000036583001,439854.13188727933
GMW000000036584001,438960.9379811812
GMW000000036585001,438951.8385830977
GMW000000036586001,439061.63761564717
GMW000000036587001,436360.855820379
GMW000000036588001,436746.15459685575
GMW000000036589001,436662.65435831284
GMW000000036590001,436844.15322718833
GMW000000036591001,436603.154840046
GMW000000036592001,436614.6546340593
GMW000000036593001,439791.8322175384
GMW000000036594001,439858.4316207525
GMW000000036595001,439653.73309456557
GMW000000036596001,439625.13364185794
GMW000000036597001,439793.13172084343
GMW000000036598001,439414.53593954805
GMW000000036599001,439835.73207030713
GMW000000036600001,436819.35283205146
GMW000000036601001,434645.16360915673
GMW000000036602001,436669.15422361065
GMW000000036603001,436783.55349225353
GMW000000036604001,434527.96370040096
GMW000000036605001,439181.7377346321
GMW000000036606001,439220.53719896014
GMW000000036607001,439260.83641707536
GMW000000036608001,439199.2376391391
GMW000000036609001,439179.2366469751
GMW000000036610001,437893.14598410676
GMW000000036611001,439200.8372312196
GMW000000036612001,439225.63725579134
GMW000000036613001,436960.35198146565
GMW000000036614001,437040.25209811446
GMW000000036615001,437134.7519221178
GMW000000036616001,436864.6535329552
GMW000000036617001,436699.9541049077
GMW000000036618001,437292.6504942305
GMW000000036619001,437252.7504927462
GMW000000036620001,430906.57487357233
GMW000000036621001,443943.98519535805
GMW000000036622001,430428.0706508398
GMW000000036623001,431444.17499252333
GMW000000036624001,433858.18243749696
GMW000000036625001,430863.57427377935
GMW000000036626001,433858.38177760644
GMW000000036627001,436490.015078106
GMW000000036628001,432089.1736191488
GMW000000036629001,433649.66817685304
GMW000000036630001,431927.5740962129
GMW000000036631001,429595.8669108949
GMW000000036632001,431786.4748111287
GMW000000036633001,431672.8384017987
GMW000000036634001,431595.6745160779
GMW000000036635001,434264.54352741246
GMW000000036636001,430381.0700262376
GMW000000036637001,431144.4751174554
GMW000000036638001,431753.67519550066
GMW000000036639001,431253.3749462573
GMW000000036642001,441562.81994430925
GMW000000036643001,435444.3029010471
GMW000000036644001,439726.3100070405
GMW000000036645001,436017.79761393653
GMW000000036646001,439911.9134397295
GMW000000036647001,435849.89745229785
GMW000000036648001,440943.81816279824
GMW000000036649001,435135.50745480065
GMW000000036650001,441627.22006200056
GMW000000036651001,436296.7940838204
GMW000000036652001,441825.1223346373
GMW000000036653001,441272.421986846
GMW000000036654001,438985.2075549886
GMW000000036655001,438479.806422923
GMW000000036656001,437575.3127152097
GMW000000036657001,432004.3131906538
GMW000000036658001,436529.9258628663
GMW000000036659001,444217.42637990974
GMW000000036660001,435755.55654355994
GMW000000036661001,432153.8739064047
GMW000000036662001,444581.6283897359
GMW000000036663001,435483.55691513896
GMW000000036664001,431504.1744102834
GMW000000036665001,435958.156412043
GMW000000036666001,435922.75707897975
GMW000000036667001,429587.9655906861
GMW000000036668001,444106.3251970634
GMW000000036669001,431133.4744209224
GMW000000036670001,444120.1251008869
GMW000000036671001,431352.4734836001
GMW000000036672001,444351.4264952979
GMW000000036673001,432061.37392829056
GMW000000036674001,444239.3256682965
GMW000000036675001,431630.07377921545
GMW000000036676001,444331.8269333495
GMW000000036677001,431152.9736669674
GMW000000036678001,444572.72761092306
GMW000000036679001,444432.5272134424
GMW000000036680001,430568.07241906173
GMW000000036681001,444492.92690933537
GMW000000036682001,430879.8740450886
GMW000000036683001,444075.32456511795
GMW000000036684001,429993.268313092
GMW000000036685001,444000.12475537445
GMW000000036686001,430184.0725204126
GMW000000036687001,430706.7741412926
GMW000000036688001,444280.5264866293
GMW000000036689001,430827.6731826025
GMW000000036690001,433443.4835273587
GMW000000036691001,430494.87287786155
GMW000000036692001,440121.91084484867
GMW000000036693001,429860.369991467
GMW000000036694001,440312.6846051246
GMW000000036695001,430104.1710243401
GMW000000036696001,439377.2007331272
GMW000000036697001,429936.6710973778
GMW000000036698001,440827.009692458
GMW000000036699001,440390.20756120083
GMW000000036700001,429479.3674551285
GMW000000036701001,440631.00969164673
GMW000000036702001,429621.36987589643
GMW000000036703001,431648.7742565172
GMW000000036704001,436532.34781669575
GMW000000036705001,435483.7432086217
GMW000000036706001,438355.13918655954
GMW000000036707001,434009.86628258403
GMW000000036708001,437086.84589637973
GMW000000036709001,434054.46681403567
GMW000000036710001,433790.2672955785
GMW000000036711001,433539.84476073657
GMW000000036712001,433832.56778745045
GMW000000036713001,441905.8254675599
GMW000000036714001,433623.2675193344
GMW000000036715001,431428.17105687025
GMW000000036716001,431869.9729168536
GMW000000036717001,434125.7659957272
GMW000000036718001,433498.46903361136
GMW000000036719001,431429.0719493627
GMW000000036720001,441928.82556680264
GMW000000036721001,437370.7460156982
GMW000000036722001,437427.24529172556
GMW000000036723001,442329.5242565709
GMW000000036724001,436906.3493430388
GMW000000036725001,436689.2476989675
GMW000000036726001,431459.6733832419
GMW000000036727001,436651.14794752013
GMW000000036728001,430752.57003271545
GMW000000036729001,436265.35253410164
GMW000000036730001,436210.65422180376
GMW000000036731001,431139.6725740154
GMW000000036732001,430352.8693888176
GMW000000036733001,436273.45269322523
GMW000000036734001,431207.0730025782
GMW000000036735001,430978.4714679108
GMW000000036736001,430163.56704584183
GMW000000036737001,434214.16529940604
GMW000000036738001,429364.46405371506
GMW000000036739001,429771.6652664466
GMW000000036740001,429867.96581724647
GMW000000036741001,441239.3184593285
GMW000000036742001,436513.0484747291
GMW000000036743001,436537.3490358634
GMW000000036744001,435693.15788495046
GMW000000036745001,435841.8571949069
GMW000000036746001,437125.85113351385
GMW000000036747001,437036.7525436015
GMW000000036748001,441406.9265675432
GMW000000036749001,441550.3263299765
GMW000000036750001,435983.92678882385
GMW000000036751001,435422.53059711464
GMW000000036752001,441424.8268250732
GMW000000036753001,441207.62768861104
GMW000000036754001,441554.8266173405
GMW000000036755001,441384.4266958072
GMW000000036756001,441091.4275638725
GMW000000036757001,441494.52639595355
GMW000000036758001,441084.0277762686
GMW000000036759001,441402.3265046729
GMW000000036760001,441423.8270102455
GMW000000036761001,441464.1269682698
GMW000000036762001,441534.6273866968
GMW000000036763001,437087.03886614944
GMW000000036764001,436182.19722983846
GMW000000036765001,436071.85698933573
GMW000000036766001,439527.83068966
GMW000000036767001,435548.7571038318
GMW000000036768001,439316.3312121086
GMW000000036769001,435800.4575329454
GMW000000036770001,433842.3651060018
GMW000000036771001,434276.06440304517
GMW000000036772001,435478.3590247787
GMW000000036773001,432443.15810631384
GMW000000036774001,433734.96774614765
GMW000000036775001,434279.66575102037
GMW000000036776001,440067.23210148263
GMW000000036777001,438229.1388380829
GMW000000036778001,435708.03714810347
GMW000000036779001,432094.32526718045
GMW000000036780001,436490.0927858309
GMW000000036781001,444277.4865412258
GMW000000036782001,435911.69339675654
GMW000000036783001,444383.28651776124
GMW000000036784001,436401.1923264727
GMW000000036785001,445159.08240460523
GMW000000036786001,436259.4918387153
GMW000000036787001,444153.6862081858
GMW000000036788001,442816.68804725865
GMW000000036789001,435556.2964908458
GMW000000036790001,444534.68615038536
GMW000000036791001,435834.7933219077
GMW000000036792001,444213.38743514376
GMW000000036793001,444305.28741293657
GMW000000036794001,444149.8874431687
GMW000000036795001,444363.68691839674
GMW000000036796001,444042.6877304573
GMW000000036797001,443826.08726510464
GMW000000036798001,443811.8884567988
GMW000000036799001,443599.4870856838
GMW000000036800001,435397.2990525774
GMW000000036801001,444815.6852523078
GMW000000036802001,435757.8784256295
GMW000000036803001,444083.8857130542
GMW000000036804001,435887.89503093256
GMW000000036805001,443750.88732598006
GMW000000036806001,435486.90045954287
GMW000000036807001,443741.28815945814
GMW000000036808001,444707.58651556086
GMW000000036809001,444438.0817002858
GMW000000036810001,443734.38672632194
GMW000000036811001,443948.7862614857
GMW000000036812001,443791.28729241464
GMW000000036813001,436070.69540073856
GMW000000036814001,443943.0879046239
GMW000000036815001,435226.7022483475
GMW000000036816001,443209.68784526596
GMW000000036817001,443792.58796674135
GMW000000036818001,436039.89805796556
GMW000000036819001,443948.9865726537
GMW000000036820001,438796.0994751814
GMW000000036821001,432082.6735808423
GMW000000036822001,438427.20114875154
GMW000000036823001,432002.4735444604
GMW000000036824001,439627.90507464035
GMW000000036825001,431651.87464831927
GMW000000036826001,439769.30838107865
GMW000000036827001,432052.97425342747
GMW000000036828001,434276.2910154564
GMW000000036829001,430754.67473705375
GMW000000036830001,433813.29558898724
GMW000000036831001,431137.77598489355
GMW000000036832001,434124.29113457823
GMW000000036833001,431347.875683015
GMW000000036834001,434224.09097790095
GMW000000036835001,431371.373930854
GMW000000036836001,433335.7844907605
GMW000000036837001,430434.3742804947
GMW000000036838001,442231.12255298253
GMW000000036839001,435726.50167895114
GMW000000036842001,442586.8165735272
GMW000000036843001,442373.31505149405
GMW000000036844001,441925.71363377804
GMW000000036845001,442067.0161536663
GMW000000036846001,442765.31867604726
GMW000000036847001,442604.6178446958
GMW000000036848001,434518.17719298124
GMW000000036849001,435141.783128002
GMW000000036850001,442481.91677968274
GMW000000036851001,434632.2738317639
GMW000000036852001,433879.77914287464
GMW000000036853001,441257.1138743145
GMW000000036854001,441505.5156283373
GMW000000036855001,443366.32040658116
GMW000000036856001,442609.6155986507
GMW000000036857001,444462.32763552637
GMW000000036858001,443918.2241530365
GMW000000036859001,443096.6193824246
GMW000000036860001,440016.8383242139
GMW000000036861001,439444.70530285686
GMW000000036862001,439775.3074369631
GMW000000036863001,439566.00592246145
GMW000000036864001,435259.69003282534
GMW000000036865001,434752.8896392641
GMW000000036866001,439566.30592042755
GMW000000036867001,434770.08836584195
GMW000000036868001,434226.2874530966
GMW000000036869001,434421.5904026042
GMW000000036870001,433992.39120716474
GMW000000036871001,433519.978395987
GMW000000036872001,432627.0855932274
GMW000000036873001,441278.9137450424
GMW000000036874001,432584.08477167366
GMW000000036875001,441170.2124496837
GMW000000036877001,439781.00703008403
GMW000000036878001,441472.7148114426
GMW000000036879001,440024.1083404549
GMW000000036880001,441168.4187621991
GMW000000036881001,440989.9197811779
GMW000000036882001,442146.72256621555
GMW000000036883001,441245.11664436205
GMW000000036884001,434686.6969000923
GMW000000036885001,434609.8971359297
GMW000000036886001,441200.8175600583
GMW000000036887001,434701.69709104
GMW000000036888001,434766.5969277477
GMW000000036889001,434319.59109605436
GMW000000036890001,441142.61259000195
GMW000000036891001,434184.8903974357
GMW000000036892001,434488.88993914716
GMW000000036893001,434296.7906364331
GMW000000036894001,433103.891498881
GMW000000036895001,432968.5949352275
GMW000000036896001,433980.29170378804
GMW000000036897001,433549.5882253127
GMW000000036898001,433132.2858995896
GMW000000036899001,432635.3868640156
GMW000000036900001,442191.7211712861
GMW000000036901001,431753.4069138023
GMW000000036902001,431935.90934428043
GMW000000036903001,432134.0040992758
GMW000000036904001,432355.90598736226
GMW000000036905001,441844.8243556243
GMW000000036906001,441570.4236030199
GMW000000036907001,434242.801516903
GMW000000036908001,434315.10288123315
GMW000000036909001,434234.6020171241
GMW000000036910001,434315.3027650729
GMW000000036911001,434255.20079557726
GMW000000036912001,434260.30127501796
GMW000000036913001,433117.6021182099
GMW000000036914001,441696.9245719086
GMW000000036915001,433089.4981187691
GMW000000036916001,433385.2015565478
GMW000000036917001,434928.02010126866
GMW000000036918001,433653.81724994007
GMW000000036919001,432253.899843187
GMW000000036920001,434675.113062664
GMW000000036921001,441941.72593697935
GMW000000036922001,441916.02621029253
GMW000000036923001,442033.12619146245
GMW000000036924001,441343.1262546741
GMW000000036925001,441382.8270054067
GMW000000036926001,442431.5250216879
GMW000000036927001,441701.3256759615
GMW000000036928001,441471.62692259665
GMW000000036929001,441270.32688489597
GMW000000036930001,441445.52619379526
GMW000000036931001,441041.52574846934
GMW000000036932001,441404.82740975235
GMW000000036933001,433618.2183008778
GMW000000036934001,433288.01934776484
GMW000000036935001,433780.42362444685
GMW000000036936001,434288.726079882
GMW000000036937001,432858.52548786625
GMW000000036938001,441874.6262603896
GMW000000036939001,433417.92116957414
GMW000000036940001,432158.21521778527
GMW000000036941001,441360.42669353983
GMW000000036942001,441271.52682094777
GMW000000036943001,441218.42666479875
GMW000000036944001,441457.72713453765
GMW000000036945001,441514.4269002566
GMW000000036946001,435468.03364691854
GMW000000036947001,434593.2331812657
GMW000000036948001,441195.0275697668
GMW000000036949001,435443.23290868866
GMW000000036950001,434200.2335475627
GMW000000036951001,433262.12832600257
GMW000000036952001,441560.4266682046
GMW000000036953001,441455.6265334018
GMW000000036954001,441373.42631434434
GMW000000036955001,441406.9264189495
GMW000000036956001,441299.3271405182
GMW000000036957001,441496.32719539624
GMW000000036958001,441505.42678358965
GMW000000036959001,441320.8274378211
GMW000000036960001,441337.0272656474
GMW000000036961001,433476.64352163364
GMW000000036962001,433554.14388843003
GMW000000036963001,433472.8449740871
GMW000000036964001,441633.5262948219
GMW000000036965001,441090.6283468774
GMW000000036966001,433640.7454645255
GMW000000036967001,442157.62478133844
GMW000000036968001,440156.5325388269
GMW000000036969001,440111.53314377746
GMW000000036970001,440111.3328403959
GMW000000036971001,433571.7365319447
GMW000000036972001,440883.92909846676
GMW000000036973001,441498.32702328684
GMW000000036974001,441028.4292355497
GMW000000036975001,441943.62639044423
GMW000000036976001,441765.426550616
GMW000000036977001,440066.7314139763
GMW000000036978001,433668.5429431274
GMW000000036979001,440102.231148775
GMW000000036980001,440193.2319540191
GMW000000036981001,434021.0505851308
GMW000000036982001,434013.14936082205
GMW000000036983001,434615.95478106197
GMW000000036984001,434095.0526862003
GMW000000036985001,431743.6408736391
GMW000000036986001,431854.64103612193
GMW000000036987001,433735.44959716423
GMW000000036988001,433358.14919876395
GMW000000036989001,441145.7283381047
GMW000000036990001,435658.657351139
GMW000000036991001,440164.53298399685
GMW000000036992001,440520.8319639759
GMW000000036993001,440591.83036916045
GMW000000036994001,440078.13298393425
GMW000000036995001,438888.93973912054
GMW000000036996001,440511.9313706319
GMW000000036997001,440334.8330808816
GMW000000036998001,436417.9494746766
GMW000000036999001,436495.5506770755
GMW000000037000001,436523.0513423362
GMW000000037001001,439102.3371082469
GMW000000037002001,438747.3404886907
GMW000000037003001,439817.7316388112
GMW000000037004001,438934.73937549005
GMW000000037005001,439831.2288131259
GMW000000037006001,438462.0407882906
GMW000000037007001,439760.9287801118
GMW000000037008001,439558.3351291177
GMW000000037009001,439231.5376237558
GMW000000037010001,439248.0384159298
GMW000000037011001,439169.63794775517
GMW000000037012001,438586.4423812659
GMW000000037013001,438831.74076744274
GMW000000037014001,438398.04320376116
GMW000000037015001,439918.7289838158
GMW000000037016001,438983.1404436938
GMW000000037017001,438710.9408481419
GMW000000037018001,436846.8538332798
GMW000000037019001,439469.53429170995
GMW000000037020001,437031.4521127534
GMW000000037021001,431746.7747691492
GMW000000037022001,431908.6743584485
GMW000000037023001,442884.6880838196
GMW000000037024001,430479.96868351684
GMW000000037025001,430242.2702603846
GMW000000037026001,430488.6684673599
GMW000000037027001,435570.80136985215
GMW000000037028001,433821.06718556373
GMW000000037029001,431926.5737873505
GMW000000037030001,433926.3663399692
GMW000000037031001,431999.1742857062
GMW000000037032001,431984.17378554586
GMW000000037033001,435501.59575811063
GMW000000037034001,432077.4744009856
GMW000000037035001,435462.69579768134
GMW000000037036001,432127.8739216807
GMW000000037037001,435513.4010139824
GMW000000037038001,432081.7745682916
GMW000000037039001,435576.20144975116
GMW000000037040001,431635.3748167372
GMW000000037294001,437480.5916531585
GMW000000037295001,434864.9785660598
GMW000000037296001,440418.2117351536
GMW000000037297001,434267.373713761
GMW000000037298001,440178.7092563865
GMW000000037299001,436972.80133763654
GMW000000037300001,436947.40195713716
GMW000000037301001,444206.1271399894
GMW000000037302001,444169.60718118347
GMW000000037303001,443607.12263941305
GMW000000037304001,443191.91910062416
GMW000000037305001,442846.5167628562
GMW000000037306001,442958.417343111
GMW000000037307001,442850.81722022616
GMW000000037308001,440102.1349731639
GMW000000037309001,439697.30067575537
GMW000000037310001,444217.22625396866
GMW000000037311001,434789.07217086625
GMW000000037312001,437834.18900943256
GMW000000037313001,434261.10076933634
GMW000000037314001,434299.9014164358
GMW000000037315001,440063.71137609397
GMW000000037316001,437969.2043496957
GMW000000037317001,440147.2098432865
GMW000000037318001,438058.7218462429
GMW000000037319001,440293.6090136976
GMW000000037320001,439388.8081479704
GMW000000037321001,440160.0088246495
GMW000000037322001,440167.40799783886
GMW000000037323001,439885.4074503401
GMW000000037324001,439991.60736844025
GMW000000037325001,439931.50522646896
GMW000000037326001,440041.3101828887
GMW000000037327001,438530.9965970377
GMW000000037328001,440060.9071821503
GMW000000037329001,440050.7081586365
GMW000000037330001,440947.51603894436
GMW000000037331001,434946.2890756894
GMW000000037332001,434862.2895602478
GMW000000037333001,437403.5166340614
GMW000000037334001,433416.9135765337
GMW000000037335001,437253.21244468517
GMW000000037336001,431964.4118346968
GMW000000037337001,432086.31175185874
GMW000000037338001,431957.4110905207
GMW000000037339001,441235.92562507786
GMW000000037340001,441212.8250700924
GMW000000037341001,441157.32393157366
GMW000000037342001,441407.82579700905
GMW000000037343001,435170.32371453283
GMW000000037344001,433781.7201885689
GMW000000037345001,438053.72829993424
GMW000000037346001,438288.52315226034
GMW000000037347001,433810.4219450408
GMW000000037348001,433727.423624743
GMW000000037349001,433846.82490179926
GMW000000037350001,434001.52456328936
GMW000000037351001,433830.32364874
GMW000000037352001,433550.02292533475
GMW000000037353001,433658.2254284318
GMW000000037354001,432999.2400457537
GMW000000037355001,433039.8194728507
GMW000000037356001,433372.3239432564
GMW000000037357001,433678.52687714493
GMW000000037358001,433109.82100817934
GMW000000037359001,433502.42299841624
GMW000000037360001,433411.62342859467
GMW000000037361001,433512.4235570537
GMW000000037362001,433172.0197447857
GMW000000037363001,433223.6196478489
GMW000000037364001,433167.42094033107
GMW000000037365001,433118.6202459746
GMW000000037366001,433223.5218089012
GMW000000037367001,433203.1232159388
GMW000000037368001,433165.41818276804
GMW000000037369001,433140.11801585567
GMW000000037370001,433195.6243082099
GMW000000037371001,433297.523791678
GMW000000037372001,434206.44121342996
GMW000000037373001,434487.8337251516
GMW000000037374001,433741.03019815334
GMW000000037375001,433621.32872175414
GMW000000037376001,432361.929903201
GMW000000037377001,441032.0271577194
GMW000000037378001,441478.6261253253
GMW000000037379001,433691.22226351505
GMW000000037380001,433578.22141460405
GMW000000037381001,439683.22921607597
GMW000000037382001,438529.83310695825
GMW000000037383001,438564.1347025292
GMW000000037384001,438174.82664643915
GMW000000037385001,438123.0343061094
GMW000000037386001,438509.23166234716
GMW000000037387001,439160.529840739
GMW000000037388001,437585.4324617185
GMW000000037389001,437596.5324927355
GMW000000037390001,438402.9349301093
GMW000000037391001,438010.5306794578
GMW000000037392001,434151.4414694523
GMW000000037393001,437933.44346673216
GMW000000037394001,432387.7408759189
GMW000000037395001,441591.3267227539
GMW000000037396001,440899.12915971054
GMW000000037397001,440171.23135704733
GMW000000037398001,432356.62626456213
GMW000000037399001,439465.4337975213
GMW000000037400001,439772.23345477966
GMW000000037401001,439890.03293811023
GMW000000037402001,439890.4327570797
GMW000000037403001,439955.83269169484
GMW000000037404001,440089.3326485801
GMW000000037405001,439350.73458680755
GMW000000037406001,439770.0331279078
GMW000000037407001,439753.6334199684
GMW000000037408001,439933.6327210523
GMW000000037409001,439828.5333313215
GMW000000037410001,438101.5384893578
GMW000000037411001,437396.2438623494
GMW000000037412001,437936.7427186591
GMW000000037413001,436575.05121518415
GMW000000037414001,436984.0495817685
GMW000000037415001,436143.35407066776
GMW000000037416001,436496.6526793434
GMW000000037417001,437649.1442211244
GMW000000037418001,437918.74407666817
GMW000000037419001,437635.44512925146
GMW000000037420001,436986.44978695386
GMW000000037421001,436428.75158271246
GMW000000037422001,437619.44453629485
GMW000000037423001,438088.14322899614
GMW000000037424001,436692.45217725256
GMW000000037425001,438174.3228466389
GMW000000037426001,436672.7519441097
GMW000000037427001,437972.84412740485
GMW000000037428001,437411.5468794516
GMW000000037429001,437948.74294880475
GMW000000037430001,437500.8469313225
GMW000000037431001,438141.1423592881
GMW000000037432001,436688.6523392102
GMW000000037433001,436924.75112375134
GMW000000037434001,436925.25154596637
GMW000000037435001,436521.551358782
GMW000000037436001,436457.0526299246
GMW000000037437001,436389.55274206883
GMW000000037438001,436756.9504894931
GMW000000037439001,436742.45092295785
GMW000000037440001,436660.5508621692
GMW000000037441001,432960.25146546814
GMW000000037442001,433036.245906564
GMW000000037443001,436839.8501089454
GMW000000037444001,436642.9510660594
GMW000000037445001,440789.32930555404
GMW000000037446001,440345.8323233632
GMW000000037447001,432434.3451967276
GMW000000037448001,432527.34937932424
GMW000000037449001,440194.833289175
GMW000000037450001,440206.33257770346
GMW000000037451001,437166.05066166836
GMW000000037452001,436501.9554448207
GMW000000037453001,435795.05816747865
GMW000000037454001,431442.6445231959
GMW000000037455001,436796.8535744122
GMW000000037456001,435902.7571397197
GMW000000037457001,434059.46424173046
GMW000000037458001,434264.6638575374
GMW000000037459001,440049.73250466835
GMW000000037460001,439371.0349347618
GMW000000037461001,434360.464348618
GMW000000037462001,436275.6073399898
GMW000000037463001,436719.553966618
GMW000000037464001,439116.6393460555
GMW000000037465001,436013.3572925789
GMW000000037466001,439513.63369691226
GMW000000037467001,435882.75869452604
GMW000000037468001,435850.4575910688
GMW000000037469001,439375.8344555666
GMW000000037470001,439458.0346425396
GMW000000037471001,439404.23502191703
GMW000000037472001,431495.7745452046
GMW000000037473001,433534.36754724546
GMW000000037474001,429818.87165890407
GMW000000037475001,430313.3693338203
GMW000000037476001,432211.2741323305
GMW000000037477001,433909.06668813666
GMW000000037478001,435147.5079575695
GMW000000037479001,433699.0673407217
GMW000000037480001,435160.50801713817
GMW000000037481001,433966.76628037397
GMW000000037482001,432148.47322343243
GMW000000037483001,434236.0659481039
GMW000000037484001,432167.273518189
GMW000000037485001,439501.6313767475
GMW000000037486001,430994.47459278523
GMW000000037487001,433920.5670341859
GMW000000037488001,430929.97452418716
GMW000000037489001,433751.26781303063
GMW000000037490001,432006.07421588834
GMW000000037491001,433504.6685603101
GMW000000037845001,434818.57246086566
GMW000000037846001,440506.91734345845
GMW000000037847001,440162.3048604918
GMW000000037848001,440164.60433162464
GMW000000037849001,440232.80565470306
GMW000000037850001,440239.30462233815
GMW000000037851001,440203.4030526447
